Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
moosenose.com,SEO.Domains,13,36,327,165,"Science/Math: 13
Computers/Programming/Languages: 10
Computers/Software/Freeware: 9
Recreation/Humor: 9
Society/Politics: 8
News: 8
Society/Advice: 8
News/Journalism: 7
Computers/Software/Editors: 7
Computers/Programming/Games: 7","English: 62.8%
German: 24.3%
Russian: 6.4%
Vietnamese: 2.5%
Arabic: 1.2%
Dutch: 1.2%
Italian: 1.2%","English: 100%",27,27,18,7,2,18,9,2,1,0,0,0,1,0,0,11/10/2025,$800,
chestercreektech.com,"Expired Domains - Register Now!",13,12,27,20,"Shopping/Health: 13
Shopping/Consumer Electronics: 11","English: 90.9%
Italian: 9%","English: 100%",18,24,20,30,0,17,9,3,0,0,0,0,3,0,0,08/03/2025,,"08/07/2025 17:45:00"
artsandcraftsmetalwork.com,"Expired Domains - Register Now!",13,12,43,23,"Arts/Crafts: 13
Science/Educational Resources: 10
Science/Technology: 8
Home/Consumer Information: 8
Science/Physics: 8
Computers/Software/Barcode: 8
Computers/FAQs  Help  and Tutorials: 8
Computers/Hardware: 8
Recreation/Autos: 8
Society/Issues: 7","English: 100%","English: 100%",15,24,16,4,0,14,9,9,0,0,0,0,1,1,1,08/03/2025,,"08/07/2025 17:45:00"
diymovierooms.com,"Expired Domains - Register Now!",8,11,83,28,"Shopping/Consumer Electronics: 8","English: 58.6%
Arabic: 3.4%
Bengali: 3.4%
Chinese: 3.4%
French: 3.4%
German: 3.4%
Hindi: 3.4%
Italian: 3.4%
Japanese: 3.4%
Portuguese: 3.4%","English: 100%",18,27,12,13,0,11,9,3,8,0,0,0,11,1,1,07/03/2025,,"07/07/2025 17:45:00"
videodisplayprojection.com,"Expired Domains - Register Now!",7,12,1729,1637,"Computers/Software/Operating Systems: 7","English: 93.5%
Russian: 1%
Japanese: 0.8%
Turkish: 0.7%
French: 0.7%
Thai: 0.7%
Indonesian: 0.4%
Arabic: 0.3%
Vietnamese: 0.2%
Persian: 0.1%","English: 100%",12,38,23,4,0,23,9,6,0,0,0,0,2,13,13,06/28/2025,,"07/02/2025 17:45:00"
pamela-erens.com,"Pending Delete",7,16,183,152,"Society/People: 7
Business/Agriculture and Forestry: 6
Business: 6
Arts/Art History: 6
Business/Energy: 3
Business/Transportation and Logistics: 3","English: 100%","English: 100%",23,23,16,9,1,16,8,5,,0,0,0,24,4,2,12/21/2025,,"12/25/2025 17:45:00"
illumia-rpg.com,"Pending Delete",7,14,100,50,"Games/Video Games/Adventure: 7","English: 79.1%
Czech: 8.3%
Arabic: 6.2%
Dutch: 2%
Icelandic: 2%
Serbian: 1%
Spanish: 1%","English: 100%",23,24,25,19,4,25,8,1,,0,0,0,3,2,2,12/21/2025,,"12/25/2025 17:45:00"
auvets.com,"Dynadot Expired",15,15,162,155,"Reference/Education: 15","English: 100%","English: 100%",15,29,15,39,1,14,8,3,1,0,0,0,0,4,1,12/20/2025,$7.99,"12/26/2025 20:39:20"
thetravelvertical.com,"Pending Delete",14,16,248,193,"Recreation/Travel: 14
Reference/Museums: 10
Science/Social Sciences: 8
Sports/Rodeo: 8
Business/Transportation and Logistics: 8
Shopping/Niche: 7
Society/Government: 7
Reference/Education: 6
Computers/Internet/Web Design and Development: 6
Shopping/Food: 6","English: 94.1%
Russian: 1.6%
Arabic: 0.8%
Italian: 0.8%
Japanese: 0.8%
Romanian: 0.8%
Spanish: 0.8%","English: 100%",27,33,9,33,0,9,8,1,,7,8597723,15,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
footprintexhibits.com,"Namejet PreRelease",21,15,156,32,"Business: 21","English: 100%","English: 100%",15,32,21,40,0,18,8,0,1,0,0,0,0,0,0,12/21/2025,$29,"12/23/2025 20:00:00"
freedomballoonfest.com,"Pending Delete",12,17,215,167,"Business/Real Estate: 12
Science/Technology: 7","English: 96.4%
Russian: 3.5%","English: 100%",31,33,10,72,0,10,8,1,2,48,4894332,46,2,14,8,12/19/2025,,"12/23/2025 17:45:00"
eurovisionlogistics.com,"Pending Delete",10,14,39,23,"Business/Transportation and Logistics: 10","English: 93.9%
Russian: 6%","English: 100%",15,29,15,43,0,15,8,2,0,0,0,0,0,3,1,12/19/2025,,"12/23/2025 17:45:00"
terrybaucom.com,"GoDaddy Closeouts",14,16,431,20,"Shopping/Music: 14
Arts/Music: 7","English: 99.6%
Slovak: 0.1%
French: 0.1%","English: 78.5%
Japanese: 21.4%",21,25,17,24,0,17,8,,1,0,0,0,2,0,0,12/18/2025,$11,"12/23/2025 20:27:00"
bitterroot-montana.com,"Dynadot Expired",15,16,224,151,"Recreation/Outdoors: 15
Shopping/Food: 8","English: 93.5%
German: 6.4%","English: 100%",15,27,17,13,0,16,8,2,0,0,0,0,0,3,1,12/16/2025,$7.99,"12/23/2025 19:11:09"
lancashireambulance.com,"Expired Domains - Register Now!",8,14,30,26,"Computers/Internet/Web Design and Development: 8","English: 67.8%
Dutch: 17.8%
Arabic: 14.2%","English: 100%",20,21,24,12,10,23,8,3,0,0,0,0,0,1,1,12/15/2025,,"12/19/2025 17:45:00"
martinskikulis.com,"Expired Domains - Register Now!",9,17,249,154,"Business: 9
Business/Arts and Entertainment: 8
Arts: 7
Arts/Photography: 6
Society/Relationships: 5","English: 93.4%
Indonesian: 4%
Latvian: 1.6%
Polish: 0.8%","English: 100%",16,35,16,10,0,16,8,1,0,0,0,0,1,1,1,12/12/2025,,"12/16/2025 17:45:00"
bikerhut.com,Atom,12,15,157,141,"Recreation/Motorcycles: 12
Recreation/Pets: 5","English: 99.1%
German: 0.8%","English: 100%",16,27,25,10,0,23,8,0,2,0,0,0,0,0,0,12/06/2025,$599,
mailbyrail.com,"Expired Domains - Register Now!",13,13,172,29,"Recreation/Collecting: 13
Recreation: 6
Reference/Libraries: 6","English: 69.4%
French: 17.2%
German: 11.1%
Dutch: 1.1%
Japanese: 1.1%","English: 100%",16,22,23,0,0,23,8,3,0,0,0,0,22,4,3,11/22/2025,,"11/26/2025 17:45:00"
tagesgeld-konto.net,"Expired Domains - Register Now!",11,15,241,173,"Computers/Internet/Searching: 11
Business/Accounting: 6
Society/Religion and Spirituality: 5
Computers/Software/Accounting: 5
Regional/Europe: 5","English: 53%
German: 46.9%","English: 100%",18,26,17,17,0,17,8,1,0,0,0,0,0,1,1,11/19/2025,,"11/23/2025 17:45:00"
commendablekids.com,SEO.Domains,6,11,75,32,"Computers/Programming/Personal Pages: 6
Regional/Asia: 5
Computers/Programming/Languages: 5
Computers/Security: 2","English: 55.3%
Chinese: 25.5%
Vietnamese: 8.5%
Romanian: 6.3%
Japanese: 4.2%","English: 100%",18,24,15,14,7,15,8,3,1,0,0,0,0,1,1,12/06/2025,$190,
health-care-reform.net,SEO.Domains,31,33,539,228,"Society/Issues: 31","English: 81.5%
Spanish: 11.1%
Bulgarian: 1.5%
French: 1.5%
German: 1.5%
Turkish: 1.2%
Estonian: 0.3%
Greek: 0.3%
Italian: 0.3%
Russian: 0.3%","English: 100%",35,32,24,19,3,23,8,1,38,0,0,0,14,1,1,11/10/2025,$1430,
medcancup.com,SEO.Domains,6,13,272,171,"News/Magazines and E-zines: 6","English: 90.1%
Arabic: 2.1%
Korean: 2.1%
French: 1%
German: 1%
Portuguese: 1%
Spanish: 1%
Swedish: 1%","English: 100%",36,32,15,18,6,15,8,1,1,0,0,0,0,1,1,12/06/2025,$1800,
eteterestaurant.com,SEO.Domains,6,35,893,40,"Home/Cooking: 6
Society/People: 3","English: 96.9%
French: 2%
Spanish: 0.5%
German: 0.2%
Russian: 0.1%","English: 100%",41,32,19,42,2,19,8,2,0,0,0,0,1,0,0,11/10/2025,$680,
lexamvggold.com,SEO.Domains,9,7,210,28,"Science/Earth Sciences: 9","English: 84.1%
German: 13.4%
Arabic: 2.3%","English: 100%",30,24,13,119,0,13,8,3,1,0,0,0,0,1,1,12/06/2025,$800,
aleciahoyt.com,"Expired Domains - Register Now!",20,12,35,20,"Business/Arts and Entertainment: 20
Reference/Education: 10","English: 100%","English: 100%",14,24,17,26,0,17,8,,0,0,0,0,13,1,1,08/03/2025,,"08/07/2025 17:45:00"
ogamegalaxytool.com,"Expired Domains - Register Now!",9,14,32,26,"Regional/Europe: 9
Computers/Internet/Searching: 9
Business/Business Services: 6
Society/Relationships: 6
Business/Customer Service: 5
Health: 5
Society/Organizations: 5
Recreation/Travel: 5
Business/Management: 5
Society/Disabled: 4","English: 48.4%
Dutch: 27.2%
Polish: 21.2%
German: 3%","English: 66.6%
German: 33.3%",10,25,9,15,0,9,8,2,0,0,0,0,2,0,0,06/26/2025,,"06/30/2025 17:45:00"
ritual-magic.com,"DropCatch Dropped",8,18,1504,213,"Arts/Weblogs: 8
Society/Religion and Spirituality: 8
Computers/Internet/Searching: 6
Science/Math: 5
Computers/Programming/Languages: 3","English: 75.8%
Romanian: 14.1%
Turkish: 4.5%
Russian: 1.7%
French: 0.9%
Czech: 0.8%
German: 0.6%
Italian: 0.6%
Latin: 0.3%
Vietnamese: 0.3%","English: 100%",22,47,22,113,5,22,7,,0,0,0,0,0,1,1,12/21/2025,$13,"12/25/2025 21:18:41"
pennyhouseinn.com,"DropCatch Dropped",23,14,34,26,"Recreation/Travel: 23
Sports/Cycling: 14
Recreation/Outdoors: 11","English: 82.7%
Arabic: 6.8%
French: 3.4%
German: 3.4%
Spanish: 3.4%","English: 100%",22,23,25,7,0,19,7,,1,0,0,0,0,1,1,12/21/2025,$13,"12/25/2025 21:18:41"
violet-watches.com,"Pending Delete",6,12,30,25,"Business/International Business and Trade: 6","English: 78.5%
Persian: 7.1%
Danish: 5.3%
Russian: 5.3%
Chinese: 3.5%","English: 100%",13,28,12,25,0,12,7,2,0,0,0,0,38,5,3,12/21/2025,,"12/25/2025 17:45:00"
adamsgareau.com,"Pending Delete",22,15,168,143,"Society/Law: 22","English: 75%
French: 25%","English: 100%",20,23,20,5,0,20,7,3,,0,0,0,22,4,2,12/21/2025,,"12/25/2025 17:45:00"
soulvisual.com,"Dynadot Expired",15,23,5283,275,"Computers/Software/Desktop Customization: 15
Business/Construction and Maintenance: 11
Arts/Music: 10
World/Polski: 10
Recreation/Food: 8
Society/Work: 7
Arts/Graphic Design: 7
Computers/Internet: 7
Science/Environment: 7","English: 50.6%
Polish: 23.5%
Spanish: 5.4%
Czech: 5.3%
German: 3.9%
Italian: 3%
Turkish: 2.4%
French: 2.3%
Latin: 1.7%
Slovak: 0.7%","English: 100%",21,35,17,68,1,17,7,1,0,0,0,0,0,4,1,12/20/2025,$7.99,"12/27/2025 19:48:19"
lemaitremusic.com,"Pending Delete",12,21,604,260,"Arts/Literature: 12
Arts/Music: 11
Business/Arts and Entertainment: 10
Society/Law: 8
Society/Government: 7
Business: 5","English: 61.1%
Portuguese: 12.8%
French: 10.6%
Dutch: 2.7%
Russian: 2.5%
German: 2.1%
Arabic: 1.8%
Norwegian: 1.2%
Spanish: 1.2%
Danish: 0.9%","English: 100%",41,35,14,56,0,14,7,1,,0,0,0,0,2,1,12/20/2025,,"12/24/2025 17:45:00"
averymuseum.com,"Pending Delete",20,15,198,138,"Reference/Museums: 20
Recreation/Trains and Railroads: 12
Society: 10","English: 100%","English: 100%",24,27,20,28,0,18,7,4,,0,0,0,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
rockinghamexpo.com,"Pending Delete",22,18,196,23,"Regional/North America: 22","English: 100%","English: 100%",25,25,22,10,0,22,7,1,,0,0,0,0,1,0,12/19/2025,,"12/23/2025 17:45:00"
reactiveresins.com,"Pending Delete",15,14,198,24,"Business/Food and Related Products: 15
Home/Cooking: 9","English: 35.4%
Japanese: 21.7%
Polish: 14.5%
French: 12.9%
Finnish: 7.2%
Dutch: 6.4%
Italian: 1.6%","English: 100%",23,28,16,2,0,15,7,,0,0,38011219,1,0,1,1,12/18/2025,,"12/22/2025 17:45:00"
andaluciacoastandcountry.com,"Dynadot Expired",18,15,157,156,"Recreation/Travel: 18","English: 81.2%
Russian: 12.5%
Arabic: 6.2%","English: 100%",12,28,22,8,0,21,7,1,1,0,0,0,0,3,1,12/17/2025,$7.99,"12/24/2025 19:46:59"
5sensesspa.com,"Expired Domains - Register Now!",20,13,33,21,"Business/Consumer Goods and Services: 20","English: 100%","English: 100%",14,26,16,9,0,15,7,4,1,0,0,0,0,1,1,12/14/2025,,"12/18/2025 17:45:00"
harbormall.net,"Expired Domains - Register Now!",5,16,179,156,"Computers/Internet/Web Design and Development: 5
Science/Environment: 4
Computers/Internet: 4
Computers/Internet/Searching: 2
Computers/Software/Industry-Specific: 2
Computers/Hardware: 2
Computers/Software/Operating Systems: 2
Computers/Programming/Internet: 2
Computers/Multimedia: 2","English: 90.9%
Japanese: 6.4%
Arabic: 1.2%
Chinese: 1.2%","English: 76.6%
Vietnamese: 22.5%
Indonesian: 0.3%
Spanish: 0.2%",16,31,23,0,0,23,7,2,0,0,0,0,12,21,21,11/19/2025,,"11/23/2025 17:45:00"
goodfoodeating.com,SEO.Domains,10,16,660,223,"Home/Family: 10
Computers/Internet/On the Web: 6","English: 63.8%
Portuguese: 32.9%
Bosnian: 0.9%
Serbian: 0.9%
French: 0.6%
German: 0.4%
Slovenian: 0.2%","English: 100%",32,40,13,0,4,13,7,1,1,0,0,0,0,1,1,11/10/2025,$2700,
modwiki.net,SEO.Domains,11,15,3741,250,"Games/Video Games/Shooter: 11
Business/Construction and Maintenance: 9
Games/Video Games/Strategy: 7
Health: 7","English: 98.4%
French: 0.5%
German: 0.4%
Russian: 0.1%
Japanese: 0.1%","English: 75%
French: 25%",35,38,19,179,6,16,7,3,1,0,17837385,8,0,1,1,12/06/2025,$890,
pacificdisc.com,SEO.Domains,19,26,69,30,"Computers/Hardware: 19
Computers/Multimedia: 8
Science/Environment: 8","English: 98.4%
French: 1.5%","English: 100%",27,27,20,19,4,20,7,3,34,0,14956077,23,17,0,0,12/06/2025,$350,
zwoje-scrolls.com,SEO.Domains,18,17,7587,3027,"Society/History: 18
News/Alternative: 9
Arts/Literature: 8
Regional/Europe: 8
World/Polski: 8
Society: 8
Health/Medicine: 8","English: 71.1%
Polish: 21.1%
Russian: 3.5%
Swedish: 0.8%
Spanish: 0.5%
Arabic: 0.4%
German: 0.4%
French: 0.3%
Portuguese: 0.3%
Dutch: 0.2%","English: 50%
French: 50%",43,37,21,11,5,21,7,0,1,0,0,0,0,1,1,12/06/2025,$8500,
sunflower-tours.com,"Pending Delete",18,19,284,23,"Regional/Europe: 18
Recreation/Travel: 16
Computers/Internet/Web Design and Development: 14
Home/Gardening: 14
Science/Social Sciences: 12
Computers/Software/Internet: 12
Society/Ethnicity: 11
Business/Publishing and Printing: 11
World/Deutsch: 11
Society/History: 10","English: 97.1%
Romanian: 1%
French: 0.7%
German: 0.7%
Arabic: 0.3%","English: 100%",19,22,21,1,0,20,6,2,,0,0,0,1,0,0,12/21/2025,,"12/25/2025 17:45:00"
obgynsono.com,"Pending Delete",7,15,36,21,"Reference/Education: 7
Recreation/Travel: 6
Reference/Libraries: 5
Society/Government: 4","English: 91.3%
Dutch: 8.6%","English: 100%",13,26,24,15,0,24,6,4,,0,0,0,6,2,1,12/21/2025,,"12/25/2025 17:45:00"
mesaverdegreenfield.com,"Dynadot Expired",21,15,73,32,"Recreation/Food: 21","English: 97.1%
Arabic: 2.8%","English: 100%",26,32,17,32,0,16,6,1,1,30,5773324,16,0,1,1,12/20/2025,$24.88,"12/22/2025 20:00:00"
boghallandbathgate.com,"Pending Delete",23,15,68,28,"Arts/Music: 23","English: 95.3%
Dutch: 4.6%","English: 100%",21,24,22,12,0,21,6,3,,0,0,0,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
tomb-raider-editor.com,"Pending Delete",22,16,3360,28,"Games/Video Games/Action-Adventure: 22","English: 91.6%
French: 8.1%","English: 100%",16,26,17,0,0,17,6,6,1,0,0,0,3,0,0,12/19/2025,,"12/23/2025 17:45:00"
hiexdowntown.com,"Pending Delete",23,14,182,27,"Recreation/Travel: 23","English: 82.7%
Dutch: 13.7%
Russian: 3.4%","English: 100%",21,23,19,13,1,19,6,3,,0,17467855,8,0,0,0,12/18/2025,,"12/22/2025 17:45:00"
icalconverter.com,"Sedo Expiring Domains",15,20,158,35,"Computers/Software/Internet: 15
Computers/Software/Groupware: 9","English: 67.1%
German: 9.8%
Arabic: 6.5%
French: 5.9%
Spanish: 5.9%
Italian: 3.9%
Russian: 0.6%","English: 100%",11,27,13,11,0,13,6,0,25,0,30134060,1,25,14,5,12/16/2025,,"12/23/2025 17:00:00"
imagemerger.net,"Dynadot Expired",13,31,1342,193,"Computers/Internet/On the Web: 13
Computers/Internet/Web Design and Development: 11
Computers/Graphics: 9
Computers/Programming/Languages: 8
Computers/Internet/File Sharing: 7
Computers/Software/Directories: 7
Computers/Internet/Chat: 6","English: 98.1%
Arabic: 0.6%
Italian: 0.5%
Spanish: 0.3%
Tamil: 0.2%","English: 100%",11,37,18,39,0,18,6,0,4,0,20463791,4,3,1,1,12/16/2025,$1,"12/22/2025 16:00:00"
ottawakansas.net,SEO.Domains,11,10,99,45,"Sports/Cycling: 11
Health/Medicine: 10
Recreation/Travel: 8
Business/Biotechnology and Pharmaceuticals: 6
Regional/North America: 5","English: 91.9%
German: 3%
French: 2%
Dutch: 1%
Polish: 1%
Spanish: 1%","English: 100%",28,26,24,32,6,24,6,2,1,0,23248805,3,0,1,1,12/06/2025,$250,
vonne.net,SEO.Domains,7,7,80,28,"Computers/Graphics: 7
Computers/Internet/Web Design and Development: 4
Recreation/Humor: 3","English: 62.8%
Dutch: 36.1%
Spanish: 0.9%","English: 100%",23,25,19,8,6,19,6,3,1,0,0,0,0,1,1,12/06/2025,$620,
magandy.net,"Pending Delete",13,13,126,32,"Society/History: 13","English: 71.1%
Russian: 22.8%
Arabic: 3.3%
Swedish: 2.5%","English: 50%
German: 50%",10,22,20,48,3,18,5,4,,0,0,0,2,0,0,12/21/2025,,"12/25/2025 17:45:00"
heightseats.com,"Dynadot Expired",19,32,14935,325,"Society/Government: 18
Business/Retail Trade: 17
Arts/Performing Arts: 10
Computers/Internet: 8","English: 94.8%
Japanese: 2.5%
Portuguese: 2.5%","English: 100%",41,34,15,11,0,14,5,5,1,0,0,0,0,4,1,12/20/2025,$7.99,"12/27/2025 19:59:44"
syque.com,"Pending Delete",18,27,142017,538,"Science/Social Sciences: 17
Health/Medicine: 15
Shopping/Crafts: 12
Business/Investing: 11
Society/Law: 11
Reference/Education: 10
Society/Advice: 10
Sports/Golf: 9
Society/Politics: 9
Science/Environment: 9","English: 99.9%","English: 100%",34,43,22,2,0,22,5,1,,70,4254796,295,24,5,1,12/20/2025,,"12/24/2025 17:45:00"
dixieweb.com,"Namejet PreRelease",21,17,283,144,"News/Newspapers: 21","English: 98.5%
French: 0.7%
Russian: 0.7%","English: 100%",17,27,26,0,0,26,5,0,39,2,10898625,29,16,3,1,12/19/2025,$69,"12/25/2025 04:00:00"
display-magazin.net,"Pending Delete",13,16,575,184,"Computers/Internet/Searching: 13
Society/People: 10
Regional/Europe: 6
World/Deutsch: 6
Business/Accounting: 5","English: 49.7%
German: 44.1%
Russian: 4.4%
Korean: 1.2%
Malay: 0.2%
Polish: 0.2%","English: 100%",29,31,17,46,0,17,5,2,0,0,0,0,0,1,1,12/18/2025,,"12/22/2025 17:45:00"
jennywileydulcimers.com,"Expired Domains - Register Now!",21,13,31,20,"Arts/Music: 21","English: 100%","English: 100%",12,23,22,11,0,22,5,2,0,0,0,0,4,10,0,12/11/2025,,"12/15/2025 17:45:00"
proactive-coach.com,"Expired Domains - Register Now!",12,14,43,20,"Society/Law: 12
Society/People: 11
Health/Addictions: 7
Society/Sexuality: 6
Health/Specific Substances: 6
Health/Conditions and Diseases: 6
Society/Issues: 6","English: 100%","English: 100%",19,23,20,23,0,17,5,4,0,0,0,0,0,1,1,12/06/2025,,"12/10/2025 17:45:00"
niroscavone.com,SEO.Domains,14,8,238,226,"Business/Business Services: 14","English: 98.4%
Italian: 1.5%","English: 100%",31,23,23,15,6,23,5,3,1,0,0,0,0,1,1,12/06/2025,$400,
ispacs.com,SEO.Domains,12,16,500,201,"Reference/Journals: 12
Science/Biology: 10
Computers/Programming/Languages: 9
Science/Software: 8
Reference/Education: 8
Reference/Libraries: 7
Science/Agriculture: 7
Science/Chemistry: 6
Science/Physics: 5
Health/Medicine: 5","English: 94.1%
Persian: 1.3%
Russian: 1.3%
French: 0.8%
Turkish: 0.8%
German: 0.5%
Arabic: 0.2%
Chinese: 0.2%
Indonesian: 0.2%
Tamil: 0.2%","English: 50%
French: 50%",37,34,14,131,7,14,5,2,5,0,0,0,0,1,1,11/10/2025,$5000,
gateway2china.com,SEO.Domains,13,10,135,41,"Business/Marketing and Advertising: 13
News/Media Industry: 9
Reference/Libraries: 5","English: 87.9%
French: 5%
Chinese: 4.4%
Catalan: 0.6%
Danish: 0.6%
Malay: 0.6%
Spanish: 0.6%","English: 100%",26,26,25,4,0,25,5,2,1,0,0,0,0,1,1,11/10/2025,$350,
roms43.com,"DropCatch Dropped",15,21,864,231,"Computers/Systems: 15
Games/Video Games/Console Platforms: 13
Games/Video Games/Developers and Publishers: 12","English: 57.2%
Russian: 20%
Spanish: 16.2%
Dutch: 2.4%
Vietnamese: 1.3%
German: 0.8%
Georgian: 0.4%
Croatian: 0.2%
Czech: 0.2%
Indonesian: 0.2%","English: 100%",30,42,16,225,2,16,4,,1,0,0,0,0,0,0,12/21/2025,$13,"12/25/2025 21:18:42"
19thcenturyweapons.com,"DropCatch Dropped",22,25,751,476,"Business/Real Estate: 17
Recreation/Travel: 17
Recreation: 17
Regional/Europe: 17
Business: 17
Recreation/Food: 17
Society/Religion and Spirituality: 16
Shopping: 16
Reference/Education: 16
Society/Law: 16","English: 73.5%
Slovak: 8.5%
Polish: 6%
Dutch: 4.4%
Russian: 4.4%
Czech: 1.2%
Spanish: 0.8%
French: 0.4%
Serbian: 0.4%","English: 100%",31,39,23,5,3,23,4,,0,0,0,0,1,0,0,12/21/2025,$13,"12/25/2025 21:18:41"
calhounhams.com,"Dynadot Expired",21,15,169,149,"Business: 21
Arts/Music: 9","English: 100%","English: 100%",19,26,27,2,1,26,4,,1,2,11343193,3,0,4,1,12/21/2025,$7.99,"12/28/2025 19:16:04"
e-mailresponder.com,"Pending Delete",15,18,505,40,"Computers/Software/Internet: 15
Computers/Software/Groupware: 9","English: 77.6%
German: 9.8%
French: 7.2%
Spanish: 5.2%
Russian: 0.2%","English: 100%",15,28,17,14,0,17,4,1,,0,22926468,3,16,19,10,12/20/2025,,"12/24/2025 17:45:00"
waycoolweddings.com,SEO.Domains,23,32,184,140,"Arts: 22
Society/Relationships: 20
Arts/Music: 13
Computers/Internet/Searching: 11","English: 95.1%
Swedish: 3.2%
Dutch: 1.6%","English: 100%",20,25,28,56,0,28,4,1,131,0,0,0,6,0,0,11/10/2025,$520,
iqnaut.net,SEO.Domains,14,16,511,176,"Recreation/Travel: 13
Arts/Crafts: 12
Regional/Europe: 10
Computers/History: 9
Computers/Software/Graphics: 8
Society/Religion and Spirituality: 8
Science/Math: 8
Recreation/Outdoors: 7
Computers/Hardware: 6
News/Media Industry: 6","English: 88.2%
Romanian: 4.7%
German: 4.3%
Dutch: 0.6%
Polish: 0.6%
Urdu: 0.3%
French: 0.1%
Greek: 0.1%
Icelandic: 0.1%
Italian: 0.1%","English: 100%",33,27,19,24,0,17,4,4,1,0,0,0,0,1,1,11/10/2025,$420,
winkingjudge.com,"Dynadot Expired",23,17,245,167,"Recreation/Food: 23","English: 98.7%
French: 1.2%","English: 100%",33,29,23,18,0,23,3,2,4,0,0,0,0,1,0,12/19/2025,$7.99,"12/25/2025 21:26:19"
restaurantpizzavilla.com,"Dynadot Expired",22,14,41,29,"Recreation/Food: 22","English: 54.1%
French: 31.2%
Dutch: 10.4%
German: 4.1%","English: 100%",21,26,17,19,0,16,3,2,2,0,0,0,0,2,1,12/19/2025,$7.99,"12/25/2025 17:27:09"
spaindreams.com,"Sedo Expiring Domains",13,12,227,109,"Arts/Visual Arts: 13
Recreation/Travel: 12
Regional/Europe: 11
Science/Earth Sciences: 8
Shopping/Clothing: 7
World/Deutsch: 6
Computers/Internet/On the Web: 6","English: 52%
German: 20%
Spanish: 14.4%
Dutch: 4.6%
Catalan: 3.7%
Portuguese: 1.8%
Polish: 0.9%
French: 0.4%
Hungarian: 0.4%
Norwegian: 0.4%","English: 100%",23,30,23,14,0,23,3,0,1,0,0,0,33,1,1,12/15/2025,,"12/22/2025 17:00:00"
nunanet.com,SEO.Domains,17,16,2437,634,"Recreation/Travel: 17
Society/Ethnicity: 12
Arts/Literature: 11
Society: 10
Science/Social Sciences: 9
Society/Future: 9
Society/History: 7","English: 95%
French: 2.1%
Chinese: 1.3%
German: 0.3%
Italian: 0.2%
Norwegian: 0.2%
Portuguese: 0.2%
Inupiak: 0.1%
Lithuanian: 0.1%
Spanish: 0.1%","English: 100%",38,34,28,1,1,28,3,0,1,0,0,0,0,1,1,12/06/2025,$18000,
freefontconverter.com,SEO.Domains,18,16,1016,363,"Arts/Movies: 17
Business/Marketing and Advertising: 16
Computers/Graphics: 10
Computers/Internet/Web Design and Development: 9","English: 41.1%
Chinese: 10%
German: 7.1%
Japanese: 6.4%
Italian: 5.4%
French: 4.4%
Russian: 3.8%
Polish: 3.4%
Spanish: 3.4%
Portuguese: 3.4%","English: 100%",36,40,15,14,4,15,3,1,1,0,22376996,3,0,1,1,12/06/2025,$3200,
govhealthit.com,SEO.Domains,34,34,48701,845,"Health/Medicine: 34
Computers/Emulators: 13","English: 99.7%","English: 99.9%",50,44,20,155,0,20,3,1,79,21,6452364,392,21,0,0,12/05/2025,$35000,
ludwig-recruit.com,"DropCatch Dropped",22,17,36,25,"Business/Employment: 22","English: 100%","English: 100%",10,26,26,0,0,26,2,,0,0,0,0,2,0,0,12/21/2025,$13,"12/25/2025 21:18:42"
intotanzania.com,"Dynadot Expired",23,14,94,40,"Recreation/Travel: 23","English: 66.6%
Dutch: 25.9%
French: 2.4%
Hungarian: 2.4%
Japanese: 2.4%","English: 100%",22,26,22,0,3,22,2,,3,0,0,0,0,1,1,12/21/2025,$7.99,"12/28/2025 19:05:15"
caterpillarbaby.com,"Dynadot Expired",21,14,70,31,"Shopping/Children: 21
Business/Directories: 9","English: 88.8%
Chinese: 5.5%
Japanese: 3.7%
Russian: 1.8%","English: 100%",23,30,15,38,0,15,2,,1,0,28380709,1,0,4,1,12/21/2025,$7.99,"12/27/2025 21:25:34"
worldexploitation.com,"Pending Delete",23,17,512,27,"Society/Politics: 23
Recreation/Travel: 15","English: 99.1%
French: 0.4%
Croatian: 0.2%
Swedish: 0.2%","English: 100%",16,26,25,131,0,25,2,1,1,0,0,0,0,220,10,12/21/2025,,"12/25/2025 17:45:00"
hope-healing.com,"Pending Delete",20,7,48,20,"Society/Religion and Spirituality: 20","English: 100%","English: 100%",15,23,24,12,2,23,2,,0,0,0,0,15,4,2,12/18/2025,,"12/22/2025 17:45:00"
giteslacolline.com,"Pending Delete",24,17,418,175,"Recreation/Travel: 24","English: 48.5%
Dutch: 46.8%
French: 4.2%
Russian: 0.3%","English: 100%",12,30,21,21,0,21,2,2,0,0,0,0,0,0,0,12/18/2025,,"12/22/2025 17:45:00"
favors-to-treasure.com,"Expired Domains - Register Now!",23,14,38,26,"Shopping/Weddings: 22","English: 100%","English: 100%",14,26,24,14,0,24,2,3,0,0,0,0,0,1,1,12/13/2025,,"12/17/2025 17:45:00"
